state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description
andhra pradesh,Old Book market by Purna Market,17.7090249,83.297086,shopping & markets,South,city,"exploration,local experience",low,All,4.3,99,"Old Book market by Purna Market is a city destination in andhra pradesh known for exploration,local experience. It is ideal for explorers and tourists"
andhra pradesh,CMR Shopping Mall,15.9128998,79.7399875,shopping & markets,South,city,"exploration,local experience",low,All,4.7,84,"CMR Shopping Mall is a city destination in andhra pradesh known for exploration,local experience. It is ideal for explorers and tourists"
andhra pradesh,Rishikonda Beach,17.7825201,83.3851154,"adventure & outdoor activities, natural landscapes & wildlife",South,adventure,"trekking,rafting,paragliding",low,summer,4.4,74,"Rishikonda Beach is a adventure destination in andhra pradesh known for trekking,rafting,paragliding. It is ideal for adventure lover"
andhra pradesh,Kailasagiri,17.7492105,83.3418016,"adventure & outdoor activities, natural landscapes & wildlife",South,adventure,"trekking,rafting,paragliding",luxury,summer,4.4,93,"Kailasagiri is a adventure destination in andhra pradesh known for trekking,rafting,paragliding. It is ideal for adventure lover"
andhra pradesh,Submarine Museum,15.9128998,79.7399875,sightseeing & exploration,South,city,"exploration,local experience",low,All,4.6,70,"Submarine Museum is a city destination in andhra pradesh known for exploration,local experience. It is ideal for explorers and tourists"
andhra pradesh,Borra Caves,18.2806929,83.0396992,"adventure & outdoor activities, natural landscapes & wildlife",South,adventure,"trekking,rafting,paragliding",low,summer,4.7,90,"Borra Caves is a adventure destination in andhra pradesh known for trekking,rafting,paragliding. It is ideal for adventure lover"
andhra pradesh,War Memorial,15.9128998,79.7399875,adventure & outdoor activities,South,adventure,"trekking,rafting,paragliding",low,summer,4.8,91,"War Memorial is a adventure destination in andhra pradesh known for trekking,rafting,paragliding. It is ideal for adventure lover"
andhra pradesh,Indira Gandhi Zoological Park,17.765657,83.3488338,"sightseeing & exploration, natural landscapes & wildlife",South,wildlife,"safari,photography,nature",low,winter,4.6,86,"Indira Gandhi Zoological Park is a wildlife destination in andhra pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
andhra pradesh,Matsyadarshini Aquarium,15.9128998,79.7399875,sightseeing & exploration,South,city,"exploration,local experience",low,All,4.5,75,"Matsyadarshini Aquarium is a city destination in andhra pradesh known for exploration,local experience. It is ideal for explorers and tourists"
andhra pradesh,Visakha Museum,17.7205813,83.3345285,"arts, science & literature attractions, sightseeing & exploration",South,city,"exploration,local experience",low,All,4.7,95,"Visakha Museum is a city destination in andhra pradesh known for exploration,local experience. It is ideal for explorers and tourists"
andhra pradesh,Mallikarjuna Swamy Temple,15.9128998,79.7399875,religious & spiritual pilgrimages,South,religious,"temple,spiritual,peace",low,all,4.5,70,"Mallikarjuna Swamy Temple is a religious destination in andhra pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
andhra pradesh,Srisailam Wildlife sanctuary,16.0737457,78.8726842,natural landscapes & wildlife,South,wildlife,"safari,photography,nature",low,winter,4.4,98,"Srisailam Wildlife sanctuary is a wildlife destination in andhra pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
andhra pradesh,Chenchu Lakshmi Tribal Museum,16.0694755,78.8714984,cultural & heritage sites,South,heritage,"culture,forts,shopping,history",low,winter,4.7,89,"Chenchu Lakshmi Tribal Museum is a heritage destination in andhra pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
andhra pradesh,Mallela Theertham,15.9128998,79.7399875,natural landscapes & wildlife,South,wildlife,"safari,photography,nature",medium,winter,4.4,53,"Mallela Theertham is a wildlife destination in andhra pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
andhra pradesh,Belum Caves,15.1025794,78.1115072,natural landscapes & wildlife,South,wildlife,"safari,photography,nature",low,winter,4.6,98,"Belum Caves is a wildlife destination in andhra pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
andhra pradesh,Rollapadu wildlife sanctuary,15.7389773,78.3650976,natural landscapes & wildlife,South,wildlife,"safari,photography,nature",low,winter,4.3,52,"Rollapadu wildlife sanctuary is a wildlife destination in andhra pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
andhra pradesh,Oravakallu rock garden,15.6928965,78.1521842,"natural landscapes & wildlife, sightseeing & exploration",South,wildlife,"safari,photography,nature",low,winter,4.2,58,"Oravakallu rock garden is a wildlife destination in andhra pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
andhra pradesh,Mahanandi village,15.4707317,78.6254084,sightseeing & exploration,South,city,"exploration,local experience",low,All,4.6,76,"Mahanandi village is a city destination in andhra pradesh known for exploration,local experience. It is ideal for explorers and tourists"
andhra pradesh,Kurnool fort,15.8323892,78.0544946,cultural & heritage sites,South,heritage,"culture,forts,shopping,history",low,winter,4.7,80,"Kurnool fort is a heritage destination in andhra pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
andhra pradesh,Ahobilam temple,15.1337667,78.6741657,religious & spiritual pilgrimages,South,religious,"temple,spiritual,peace",low,all,4.8,80,"Ahobilam temple is a religious destination in andhra pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Nathula Pass,27.3865684,88.8308731,"sightseeing & exploration, natural landscapes & wildlife",North-East,wildlife,"safari,photography,nature",low,winter,3.0,71,"Nathula Pass is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Cable Ride at Gangtok,27.3313512,88.6138113,adventure & outdoor activities,North-East,adventure,"trekking,rafting,paragliding",low,summer,4.0,79,"Cable Ride at Gangtok is a adventure destination in sikkim known for trekking,rafting,paragliding. It is ideal for adventure lover"
sikkim,"Yak safari , Dzongri",27.466667,88.15,adventure & outdoor activities,North-East,adventure,"trekking,rafting,paragliding",high,summer,4.0,80,"Yak safari , Dzongri is a adventure destination in sikkim known for trekking,rafting,paragliding. It is ideal for adventure lover"
sikkim,Mountain biking treks,27.3516407,88.3239309,adventure & outdoor activities,North-East,adventure,"trekking,rafting,paragliding",luxury,summer,4.2,60,"Mountain biking treks is a adventure destination in sikkim known for trekking,rafting,paragliding. It is ideal for adventure lover"
sikkim,River rafting,27.3516407,88.3239309,adventure & outdoor activities,North-East,adventure,"trekking,rafting,paragliding",luxury,summer,4.8,60,"River rafting is a adventure destination in sikkim known for trekking,rafting,paragliding. It is ideal for adventure lover"
sikkim,Paragliding in Baliman Dara,27.3481118,88.5957415,adventure & outdoor activities,North-East,adventure,"trekking,rafting,paragliding",luxury,summer,4.5,58,"Paragliding in Baliman Dara is a adventure destination in sikkim known for trekking,rafting,paragliding. It is ideal for adventure lover"
sikkim,Explore M.G.Marg city centre,27.3253821,88.61189,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.8,70,"Explore M.G.Marg city centre is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Sunrise at Tashi view point,27.3706406,88.616133,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.4,88,"Sunrise at Tashi view point is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Shopping at Lal Bazaar,27.3516407,88.3239309,shopping & markets,North-East,city,"exploration,local experience",low,All,4.6,56,"Shopping at Lal Bazaar is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Tsuk La Khang Monastery,27.3261111,88.6147222,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.7,99,"Tsuk La Khang Monastery is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Hanuman Tok,27.3478348,88.628696,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.3,97,"Hanuman Tok is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Seven Sisters waterfall,27.44375253,88.60777208,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.4,56,"Seven Sisters waterfall is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Rumtek monastery,27.3059105,88.5362892,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.2,74,"Rumtek monastery is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Tsongmo lake ,27.3741667,88.7619444,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.2,69,"Tsongmo lake  is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Shingba Rhododendron sanctuary,27.8012861,88.7695197,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,3.8,68,"Shingba Rhododendron sanctuary is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Khangchendzonga biosphere reserve,27.6672446,88.3245556,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,3.2,96,"Khangchendzonga biosphere reserve is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Skiing by Mt Katao,27.6525132,88.8128996,adventure & outdoor activities,North-East,adventure,"trekking,rafting,paragliding",luxury,summer,4.0,79,"Skiing by Mt Katao is a adventure destination in sikkim known for trekking,rafting,paragliding. It is ideal for adventure lover"
sikkim,Banjkhari falls,27.3507643,88.6032316,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.0,85,"Banjkhari falls is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Himalayan Zoological park,27.3567013,88.6300149,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",medium,winter,4.0,95,"Himalayan Zoological park is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Pemayangtse Monastery,27.303354,88.253716,cultural & heritage sites,North-East,heritage,"culture,forts,shopping,history",low,winter,4.8,86,"Pemayangtse Monastery is a heritage destination in sikkim known for culture,forts,shopping,history. It is ideal for history and culture lovers"
sikkim,Kanchenjunga waterfalls and national park,27.3586875,88.1988125,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.8,54,"Kanchenjunga waterfalls and national park is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Rabdentse Ruins,27.301403,88.2566223,cultural & heritage sites,North-East,heritage,"culture,forts,shopping,history",low,winter,5.0,90,"Rabdentse Ruins is a heritage destination in sikkim known for culture,forts,shopping,history. It is ideal for history and culture lovers"
sikkim,Rinchenpong bazaar,27.243277,88.2708571,shopping & markets,North-East,city,"exploration,local experience",low,All,4.3,51,"Rinchenpong bazaar is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Rural Artisan Marketing Centre,27.3007124,88.2358993,shopping & markets,North-East,city,"exploration,local experience",low,All,4.3,77,"Rural Artisan Marketing Centre is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Sewaro Rock garden,27.3158029,88.1898361,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,5.0,72,"Sewaro Rock garden is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Singshore suspension bridge,27.2604072,88.1129982,"adventure & outdoor activities,sightseeing & exploration",North-East,adventure,"trekking,rafting,paragliding",low,summer,4.7,98,"Singshore suspension bridge is a adventure destination in sikkim known for trekking,rafting,paragliding. It is ideal for adventure lover"
sikkim,Pelling Skywalk,27.2969309,88.2195178,"adventure & outdoor activities,sightseeing & exploration",North-East,adventure,"trekking,rafting,paragliding",low,summer,4.4,90,"Pelling Skywalk is a adventure destination in sikkim known for trekking,rafting,paragliding. It is ideal for adventure lover"
sikkim,Kalimpong,27.0593562,88.4694535,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.5,67,"Kalimpong is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Char Dham,27.3516407,88.3239309,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.8,84,"Char Dham is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim, Tendong Hill & Biodiversity park,27.3516407,88.3239309,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,5.0,63," Tendong Hill & Biodiversity park is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Doling Gompa ,27.3516407,88.3239309,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.5,84,"Doling Gompa  is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Ngadak monastery,27.1732407,88.3706278,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.7,53,"Ngadak monastery is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Maenam Wildlife sanctuary,27.3239572,88.3799727,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",high,winter,4.7,95,"Maenam Wildlife sanctuary is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Samdruptse Hill,27.1799743,88.3796775,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,3.9,85,"Samdruptse Hill is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Buddha Park,27.3143623,88.3632705,"arts, science & literature attractions",North-East,city,"exploration,local experience",low,All,3.8,58,"Buddha Park is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Ralang monastery,27.327015,88.355095,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,3.7,97,"Ralang monastery is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Doling Gompa ,27.3516407,88.3239309,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,34.0,92,"Doling Gompa  is a religious destination in sikkim known for temple,spiritual,peace. It is ideal for spiritual seekers"
sikkim,Kheunpheling Carpet centre,27.3516407,88.3239309,shopping & markets,North-East,city,"exploration,local experience",luxury,All,4.3,62,"Kheunpheling Carpet centre is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Rayong sunrise point,27.3516407,88.3239309,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.1,73,"Rayong sunrise point is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Borong Hot springs,27.3657693,88.3278092,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.0,54,"Borong Hot springs is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
sikkim,Temi tea garden,27.2398,88.427643,sightseeing & exploration,North-East,city,"exploration,local experience",medium,All,4.0,60,"Temi tea garden is a city destination in sikkim known for exploration,local experience. It is ideal for explorers and tourists"
sikkim,Maenam hill,27.3516407,88.3239309,"natural landscapes & wildlife, adventure & outdoor activities, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.0,71,"Maenam hill is a wildlife destination in sikkim known for safari,photography,nature. It is ideal for history and cultural lover"
assam,Kamakhya Temple,26.1664108,91.7055031,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.9,98,"Kamakhya Temple is a religious destination in assam known for temple,spiritual,peace. It is ideal for spiritual seekers"
assam,Kalakshetra theatre and artifact museum,26.2006043,92.9375739,"arts, science & literature attractions",North-East,city,"exploration,local experience",medium,All,4.8,77,"Kalakshetra theatre and artifact museum is a city destination in assam known for exploration,local experience. It is ideal for explorers and tourists"
assam,Assam state museum,26.185175,91.7520769,cultural & heritage sites,North-East,heritage,"culture,forts,shopping,history",low,winter,4.7,60,"Assam state museum is a heritage destination in assam known for culture,forts,shopping,history. It is ideal for history and culture lovers"
assam,Guwahati planetarium,26.1914,91.7519611,"arts, science & literature attractions",North-East,city,"exploration,local experience",medium,All,4.8,89,"Guwahati planetarium is a city destination in assam known for exploration,local experience. It is ideal for explorers and tourists"
assam,Sunset cruise by river Brahmaputra,26.2006043,92.9375739,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,3.8,80,"Sunset cruise by river Brahmaputra is a city destination in assam known for exploration,local experience. It is ideal for explorers and tourists"
assam,Pobitora wildlife sanctuary,26.2307847,92.0550609,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.0,61,"Pobitora wildlife sanctuary is a wildlife destination in assam known for safari,photography,nature. It is ideal for history and cultural lover"
assam,Bird watching by Deepor Beel lake,26.1176941,91.6493532,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.0,87,"Bird watching by Deepor Beel lake is a wildlife destination in assam known for safari,photography,nature. It is ideal for history and cultural lover"
assam,Assam State Zoo,26.1635189,91.7807253,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.0,63,"Assam State Zoo is a wildlife destination in assam known for safari,photography,nature. It is ideal for history and cultural lover"
assam,Kamakhya Temple,26.1664108,91.7055031,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.7,70,"Kamakhya Temple is a religious destination in assam known for temple,spiritual,peace. It is ideal for spiritual seekers"
assam,Fancy Bazaar,26.1830738,91.7404977,shopping & markets,North-East,city,"exploration,local experience",low,All,4.7,74,"Fancy Bazaar is a city destination in assam known for exploration,local experience. It is ideal for explorers and tourists"
assam,Manas National Park,26.8101743,91.2394832,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.2,86,"Manas National Park is a wildlife destination in assam known for safari,photography,nature. It is ideal for history and cultural lover"
assam,Umananda Island,26.1964922,91.7449079,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.5,66,"Umananda Island is a wildlife destination in assam known for safari,photography,nature. It is ideal for history and cultural lover"
assam,Majuli river island,27.0016172,94.2242981,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.6,89,"Majuli river island is a wildlife destination in assam known for safari,photography,nature. It is ideal for history and cultural lover"
assam,Orchid national park,26.2006043,92.9375739,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.7,77,"Orchid national park is a wildlife destination in assam known for safari,photography,nature. It is ideal for history and cultural lover"
assam,Kaziranga National Park,26.6445044,93.3524858,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",luxury,winter,4.3,79,"Kaziranga National Park is a wildlife destination in assam known for safari,photography,nature. It is ideal for history and cultural lover"
arunachal pradesh,Jaswant Garh war memorial,28.2179994,94.7277528,cultural & heritage sites,North-East,heritage,"culture,forts,shopping,history",low,winter,3.8,71,"Jaswant Garh war memorial is a heritage destination in arunachal pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
arunachal pradesh,Madhuri lake,28.2179994,94.7277528,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.3,85,"Madhuri lake is a wildlife destination in arunachal pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
arunachal pradesh,Shonga Tser Lake,28.2179994,94.7277528,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.5,71,"Shonga Tser Lake is a wildlife destination in arunachal pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
arunachal pradesh,Nuranang waterfalls,28.2179994,94.7277528,"natural landscapes & wildlife, adventure & outdoor activities, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.8,93,"Nuranang waterfalls is a wildlife destination in arunachal pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
arunachal pradesh,Tibetan Settlement market,28.2179994,94.7277528,"cultural & heritage sites, shopping & markets",North-East,heritage,"culture,forts,shopping,history",low,winter,4.0,76,"Tibetan Settlement market is a heritage destination in arunachal pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
arunachal pradesh,Sela pass,28.2179994,94.7277528,"adventure & outdoor activities, sightseeing & exploration",North-East,adventure,"trekking,rafting,paragliding",low,summer,4.0,81,"Sela pass is a adventure destination in arunachal pradesh known for trekking,rafting,paragliding. It is ideal for adventure lover"
arunachal pradesh,Gorichen Peak hike,28.2179994,94.7277528,adventure & outdoor activities,North-East,adventure,"trekking,rafting,paragliding",low,summer,3.9,71,"Gorichen Peak hike is a adventure destination in arunachal pradesh known for trekking,rafting,paragliding. It is ideal for adventure lover"
arunachal pradesh,Taktsang Gompa monastery,28.2179994,94.7277528,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,3.8,58,"Taktsang Gompa monastery is a religious destination in arunachal pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
arunachal pradesh,Tawang Monastery,27.5867261,91.8577194,"cultural & heritage sites, religious & spiritual pilgrimages",North-East,heritage,"culture,forts,shopping,history",low,winter,4.54,79,"Tawang Monastery is a heritage destination in arunachal pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
tripura,Raima valley ,23.5638643,91.6760691,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.9,87,"Raima valley  is a wildlife destination in tripura known for safari,photography,nature. It is ideal for history and cultural lover"
tripura,Buddha temple,23.5638643,91.6760691,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.8,79,"Buddha temple is a religious destination in tripura known for temple,spiritual,peace. It is ideal for spiritual seekers"
tripura,Neermahal,23.5064408,91.3150341,cultural & heritage sites,North-East,heritage,"culture,forts,shopping,history",low,winter,3.8,64,"Neermahal is a heritage destination in tripura known for culture,forts,shopping,history. It is ideal for history and culture lovers"
tripura,Gondacherra wildlife sanctuary,23.5638643,91.6760691,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",luxury,winter,4.9,78,"Gondacherra wildlife sanctuary is a wildlife destination in tripura known for safari,photography,nature. It is ideal for history and cultural lover"
tripura,Ummaneshwar temple,23.8376106,91.2817995,religious & spiritual pilgrimages,North-East,religious,"temple,spiritual,peace",low,all,4.7,55,"Ummaneshwar temple is a religious destination in tripura known for temple,spiritual,peace. It is ideal for spiritual seekers"
tripura,Chittagong hills,23.5638643,91.6760691,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.3,91,"Chittagong hills is a wildlife destination in tripura known for safari,photography,nature. It is ideal for history and cultural lover"
tripura,Sepahijala wildlife sanctuary,23.6148176,91.3276422,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",high,winter,4.9,51,"Sepahijala wildlife sanctuary is a wildlife destination in tripura known for safari,photography,nature. It is ideal for history and cultural lover"
tripura,Ujjayanta Palace,23.8373503,91.2827128,cultural & heritage sites,North-East,heritage,"culture,forts,shopping,history",low,winter,4.7,92,"Ujjayanta Palace is a heritage destination in tripura known for culture,forts,shopping,history. It is ideal for history and culture lovers"
nagaland,Mt Japfu,25.5975011,94.0666664,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.9,96,"Mt Japfu is a wildlife destination in nagaland known for safari,photography,nature. It is ideal for history and cultural lover"
nagaland,Naga keeda bazaar,26.1584354,94.5624426,shopping & markets,North-East,city,"exploration,local experience",low,All,3.9,69,"Naga keeda bazaar is a city destination in nagaland known for exploration,local experience. It is ideal for explorers and tourists"
nagaland,Touphema village ,25.8455682,94.1769749,cultural & heritage sites,North-East,heritage,"culture,forts,shopping,history",low,winter,4.0,61,"Touphema village  is a heritage destination in nagaland known for culture,forts,shopping,history. It is ideal for history and culture lovers"
nagaland,Camping by Kohima mountains,25.6751129,94.1085998,adventure & outdoor activities,North-East,adventure,"trekking,rafting,paragliding",low,summer,4.0,50,"Camping by Kohima mountains is a adventure destination in nagaland known for trekking,rafting,paragliding. It is ideal for adventure lover"
nagaland,Ntangki national park,25.5496528,93.5205641,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.8,58,"Ntangki national park is a wildlife destination in nagaland known for safari,photography,nature. It is ideal for history and cultural lover"
meghalaya,Dawki lake,25.1840249,92.0248701,sightseeing & exploration,North-East,city,"exploration,local experience",luxury,All,4.6,94,"Dawki lake is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists"
meghalaya,Thangkharang park,25.2167071,91.7240776,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.9,93,"Thangkharang park is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists"
meghalaya,Mawkdok Dympep valley,25.411798,91.79084,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.7,67,"Mawkdok Dympep valley is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists"
meghalaya,Mawsmai cave-Longest cave systems in India,25.2445707,91.7240877,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.0,61,"Mawsmai cave-Longest cave systems in India is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists"
meghalaya,Mawlynnong village,25.2017637,91.9160305,"cultural & heritage sites, sightseeing & exploration",North-East,heritage,"culture,forts,shopping,history",low,winter,4.8,53,"Mawlynnong village is a heritage destination in meghalaya known for culture,forts,shopping,history. It is ideal for history and culture lovers"
meghalaya,Mawsmai Eco park and falls,25.2457155,91.7375719,"natural landscapes & wildlife, sightseeing & exploration",North-East,wildlife,"safari,photography,nature",low,winter,4.3,92,"Mawsmai Eco park and falls is a wildlife destination in meghalaya known for safari,photography,nature. It is ideal for history and cultural lover"
meghalaya,Mawmluh caves,25.2539985,91.7130622,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.0,79,"Mawmluh caves is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists"
meghalaya,Nohkalikai watterfalls,25.2754719,91.68616774,sightseeing & exploration,North-East,city,"exploration,local experience",low,All,4.6,94,"Nohkalikai watterfalls is a city destination in meghalaya known for exploration,local experience. It is ideal for explorers and tourists"
meghalaya,Living Root Bridge,25.4670308,91.366216,natural landscapes & wildlife,North-East,wildlife,"safari,photography,nature",low,winter,4.9,98,"Living Root Bridge is a wildlife destination in meghalaya known for safari,photography,nature. It is ideal for history and cultural lover"
chhattisgarh,Chitrakote Falls,19.2071733,81.7000604,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,4.9,76,"Chitrakote Falls is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover"
chhattisgarh,Tirathgarh waterfalls,18.9139499,81.8651088,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,4.0,51,"Tirathgarh waterfalls is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover"
chhattisgarh,Kanger Ghati national park,18.77866,81.9971108,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",high,winter,4.0,88,"Kanger Ghati national park is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover"
chhattisgarh,Kotumsar caves,18.9066382,81.9050496,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,3.0,84,"Kotumsar caves is a wildlife destination in chhattisgarh known for safari,photography,nature. It is ideal for history and cultural lover"
chhattisgarh,Anthropological museum ,21.2786567,81.8661442,"arts, science & literature attractions",Unknown,city,"exploration,local experience",low,All,3.8,81,"Anthropological museum  is a city destination in chhattisgarh known for exploration,local experience. It is ideal for explorers and tourists"
chhattisgarh,Ambuja City Center mall,21.275629,81.687617,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.5,88,"Ambuja City Center mall is a city destination in chhattisgarh known for exploration,local experience. It is ideal for explorers and tourists"
chhattisgarh,Magneto mall,21.2409292,81.6841555,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.5,69,"Magneto mall is a city destination in chhattisgarh known for exploration,local experience. It is ideal for explorers and tourists"
